,Crop,Sowing Time,Region,Min Temp,Max Temp,Soil pH,Soil Type,Min Rainfall,Max Rainfall
4256,eggplant,november,west bengal,13,21,6.5,loamy soil,60,100
4257,eggplant,june,odisha,13,21,6.5,loamy soil,60,100
4258,eggplant,july,odisha,13,21,6.5,loamy soil,60,100
4259,eggplant,october,odisha,13,21,6.5,loamy soil,60,100
4260,eggplant,november,odisha,13,21,6.5,loamy soil,60,100
4261,eggplant,june,gujrat,13,21,6.5,loamy soil,60,100
4262,eggplant,july,gujrat,13,21,6.5,loamy soil,60,100
4263,eggplant,october,gujrat,13,21,6.5,loamy soil,60,100
4264,eggplant,november,gujrat,13,21,6.5,loamy soil,60,100
4265,eggplant,june,madhya pradesh,13,21,6.5,loamy soil,60,100
4266,eggplant,july,madhya pradesh,13,21,6.5,loamy soil,60,100
4267,eggplant,october,madhya pradesh,13,21,6.5,loamy soil,60,100
4268,eggplant,november,madhya pradesh,13,21,6.5,loamy soil,60,100
4269,eggplant,june,bihar,13,21,6.5,loamy soil,60,100
4270,eggplant,july,bihar,13,21,6.5,loamy soil,60,100
4271,eggplant,october,bihar,13,21,6.5,loamy soil,60,100
4272,eggplant,november,bihar,13,21,6.5,loamy soil,60,100
4273,eggplant,june,chhattisgarh,13,21,6.5,loamy soil,60,100
4274,eggplant,july,chhattisgarh,13,21,6.5,loamy soil,60,100
4275,eggplant,october,chhattisgarh,13,21,6.5,loamy soil,60,100
4276,eggplant,november,chhattisgarh,13,21,6.5,loamy soil,60,100
4277,eggplant,june,karnataka,13,21,6.5,loamy soil,60,100
4278,eggplant,july,karnataka,13,21,6.5,loamy soil,60,100
4279,eggplant,october,karnataka,13,21,6.5,loamy soil,60,100
4280,eggplant,november,karnataka,13,21,6.5,loamy soil,60,100
4281,eggplant,june,andhra pradesh,13,21,6.5,loamy soil,60,100
4282,eggplant,july,andhra pradesh,13,21,6.5,loamy soil,60,100
4283,eggplant,october,andhra pradesh,13,21,6.5,loamy soil,60,100
4284,eggplant,november,andhra pradesh,13,21,6.5,loamy soil,60,100
4285,eggplant,june,maharashtra,13,21,6.5,loamy soil,60,100
4286,eggplant,july,maharashtra,13,21,6.5,loamy soil,60,100
4287,eggplant,october,maharashtra,13,21,6.5,loamy soil,60,100
4288,eggplant,november,maharashtra,13,21,6.5,loamy soil,60,100
4289,eggplant,june,haryana,13,21,6.5,loamy soil,60,100
4290,eggplant,july,haryana,13,21,6.5,loamy soil,60,100
4291,eggplant,october,haryana,13,21,6.5,loamy soil,60,100
4292,eggplant,november,haryana,13,21,6.5,loamy soil,60,100
4293,eggplant,june,uttar pradesh,13,21,6.5,loamy soil,60,100
4294,eggplant,july,uttar pradesh,13,21,6.5,loamy soil,60,100
4295,eggplant,october,uttar pradesh,13,21,6.5,loamy soil,60,100
4296,eggplant,november,uttar pradesh,13,21,6.5,loamy soil,60,100
4297,eggplant,june,jharkhand,13,21,6.5,loamy soil,60,100
4298,eggplant,july,jharkhand,13,21,6.5,loamy soil,60,100
4299,eggplant,october,jharkhand,13,21,6.5,loamy soil,60,100
4300,eggplant,november,jharkhand,13,21,6.5,loamy soil,60,100
4301,eggplant,june,telangana,13,21,6.5,loamy soil,60,100
4302,eggplant,july,telangana,13,21,6.5,loamy soil,60,100
4303,eggplant,october,telangana,13,21,6.5,loamy soil,60,100
4304,eggplant,november,telangana,13,21,6.5,loamy soil,60,100
4305,eggplant,june,assam,13,21,6.5,loamy soil,60,100
4306,eggplant,july,assam,13,21,6.5,loamy soil,60,100
4307,eggplant,october,assam,13,21,6.5,loamy soil,60,100
4308,eggplant,november,assam,13,21,6.5,loamy soil,60,100
4309,eggplant,march,assam,13,21,6.5,loamy soil,60,100
4310,eggplant,april,assam,13,21,6.5,loamy soil,60,100
4311,eggplant,june,tamil nadu,13,21,6.5,loamy soil,60,100
4312,eggplant,july,tamil nadu,13,21,6.5,loamy soil,60,100
4313,eggplant,october,tamil nadu,13,21,6.5,loamy soil,60,100
4314,eggplant,november,tamil nadu,13,21,6.5,loamy soil,60,100
4315,eggplant,march,tamil nadu,13,21,6.5,loamy soil,60,100
4316,eggplant,april,tamil nadu,13,21,6.5,loamy soil,60,100
4317,kale,october,jammu kashmir,-10,15,5.5,loamy soil,75,100
4318,kale,november,jammu kashmir,-10,15,5.5,loamy soil,75,100
4319,kale,october,himachal pradesh,-10,15,5.5,loamy soil,75,100
4320,kale,november,himachal pradesh,-10,15,5.5,loamy soil,75,100
4321,kale,october,punjab,-10,15,5.5,loamy soil,75,100
4322,kale,november,punjab,-10,15,5.5,loamy soil,75,100
4323,kale,october,uttar pradesh,-10,15,5.5,loamy soil,75,100
4324,kale,november,uttar pradesh,-10,15,5.5,loamy soil,75,100
4325,kale,october,uttarakhand,-10,15,5.5,loamy soil,75,100
4326,kale,november,uttarakhand,-10,15,5.5,loamy soil,75,100
4327,kale,october,haryana,-10,15,5.5,loamy soil,75,100
4328,kale,november,haryana,-10,15,5.5,loamy soil,75,100
4329,kale,october,kerala,-10,15,5.5,loamy soil,75,100
4330,kale,november,kerala,-10,15,5.5,loamy soil,75,100
4331,kale,october,tamil nadu,-10,15,5.5,loamy soil,75,100
4332,kale,november,tamil nadu,-10,15,5.5,loamy soil,75,100
4333,ladyfinger,february,uttar pradesh,25,30,6.4,loamy soil,80,200
4334,ladyfinger,march,uttar pradesh,25,30,6.4,loamy soil,80,200
4335,ladyfinger,june,uttar pradesh,25,30,6.4,loamy soil,80,200
4336,ladyfinger,july,uttar pradesh,25,30,6.4,loamy soil,80,200
4337,ladyfinger,february,bihar,25,30,6.4,loamy soil,80,200
4338,ladyfinger,march,bihar,25,30,6.4,loamy soil,80,200
4339,ladyfinger,june,bihar,25,30,6.4,loamy soil,80,200
4340,ladyfinger,july,bihar,25,30,6.4,loamy soil,80,200
4341,ladyfinger,february,haryana,25,30,6.4,loamy soil,80,200
4342,ladyfinger,march,haryana,25,30,6.4,loamy soil,80,200
4343,ladyfinger,february,assam,25,30,6.4,loamy soil,80,200
4344,ladyfinger,march,assam,25,30,6.4,loamy soil,80,200
4345,ladyfinger,april,assam,25,30,6.4,loamy soil,80,200
4346,ladyfinger,may,assam,25,30,6.4,loamy soil,80,200
4347,ladyfinger,october,chhattisgarh,25,30,6.4,loamy soil,80,200
4348,ladyfinger,november,chhattisgarh,25,30,6.4,loamy soil,80,200
4349,ladyfinger,february,andhra pradesh,25,30,6.4,loamy soil,80,200
4350,ladyfinger,march,andhra pradesh,25,30,6.4,loamy soil,80,200
4351,ladyfinger,june,andhra pradesh,25,30,6.4,loamy soil,80,200
4352,ladyfinger,july,andhra pradesh,25,30,6.4,loamy soil,80,200
4353,ladyfinger,april,karnataka,25,30,6.4,loamy soil,80,200
4354,ladyfinger,may,karnataka,25,30,6.4,loamy soil,80,200
4355,ladyfinger,january,maharashtra,25,30,6.4,loamy soil,80,200
4356,ladyfinger,february,maharashtra,25,30,6.4,loamy soil,80,200
4357,ladyfinger,march,maharashtra,25,30,6.4,loamy soil,80,200
4358,mushroom,january,punjab,18,28,7.4,well-drained deep soil,0,0
4359,mushroom,january,haryana,18,28,7.4,well-drained deep soil,0,0
4360,mushroom,january,himachal pradesh,18,28,7.4,well-drained deep soil,0,0
4361,mushroom,january,jammu kashmir,18,28,7.4,well-drained deep soil,0,0
4362,mushroom,january,uttar pradesh,18,28,7.4,well-drained deep soil,0,0
4363,mushroom,january,rajasthan,18,28,7.4,well-drained deep soil,0,0
4364,mushroom,january,tamil nadu,18,28,7.4,well-drained deep soil,0,0
4365,mushroom,january,kerala,18,28,7.4,well-drained deep soil,0,0
4366,mushroom,january,tripura,18,28,7.4,well-drained deep soil,0,0
4367,mushroom,june,punjab,30,35,7.4,well-drained deep soil,0,0
4368,mushroom,june,haryana,30,35,7.4,well-drained deep soil,0,0
4369,mushroom,june,himachal pradesh,30,35,7.4,well-drained deep soil,0,0
4370,mushroom,june,jammu kashmir,30,35,7.4,well-drained deep soil,0,0
4371,mushroom,june,uttar pradesh,30,35,7.4,well-drained deep soil,0,0
4372,mushroom,june,rajasthan,30,35,7.4,well-drained deep soil,0,0
4373,mushroom,june,tamil nadu,30,35,7.4,well-drained deep soil,0,0
4374,mushroom,june,kerala,30,35,7.4,well-drained deep soil,0,0
4375,mushroom,june,tripura,30,35,7.4,well-drained deep soil,0,0
4376,mushroom,january,punjab,22,28,7.4,well-drained deep soil,0,0
4377,mushroom,january,haryana,22,28,7.4,well-drained deep soil,0,0
4378,mushroom,january,himachal pradesh,22,28,7.4,well-drained deep soil,0,0
4379,mushroom,january,jammu kashmir,22,28,7.4,well-drained deep soil,0,0
4380,mushroom,january,uttar pradesh,22,28,7.4,well-drained deep soil,0,0
4381,mushroom,january,rajasthan,22,28,7.4,well-drained deep soil,0,0
4382,mushroom,january,tamil nadu,22,28,7.4,well-drained deep soil,0,0
4383,mushroom,january,kerala,22,28,7.4,well-drained deep soil,0,0
4384,mushroom,january,tripura,22,28,7.4,well-drained deep soil,0,0
4385,redonion,may,maharashtra,12,25,6.25,loamy soil,25,75
4386,redonion,august,maharashtra,12,25,6.25,loamy soil,25,75
4387,redonion,october,maharashtra,12,25,6.25,loamy soil,25,75
4388,redonion,may,gujrat,12,25,6.25,loamy soil,25,75
4389,redonion,august,gujrat,12,25,6.25,loamy soil,25,75
4390,redonion,october,gujrat,12,25,6.25,loamy soil,25,75
4391,redonion,march,tamil nadu,12,25,6.25,loamy soil,25,75
4392,redonion,may,tamil nadu,12,25,6.25,loamy soil,25,75
4393,redonion,september,tamil nadu,12,25,6.25,loamy soil,25,75
4394,redonion,march,karnataka,12,25,6.25,loamy soil,25,75
4395,redonion,may,karnataka,12,25,6.25,loamy soil,25,75
4396,redonion,september,karnataka,12,25,6.25,loamy soil,25,75
4397,redonion,march,andhra pradesh,12,25,6.25,loamy soil,25,75
4398,redonion,may,andhra pradesh,12,25,6.25,loamy soil,25,75
4399,redonion,september,andhra pradesh,12,25,6.25,loamy soil,25,75
4400,redonion,may,rajasthan,12,25,6.25,loamy soil,25,75
4401,redonion,october,rajasthan,12,25,6.25,loamy soil,25,75
4402,redonion,may,haryana,12,25,6.25,loamy soil,25,75
4403,redonion,october,haryana,12,25,6.25,loamy soil,25,75
4404,redonion,may,punjab,12,25,6.25,loamy soil,25,75
4405,redonion,october,punjab,12,25,6.25,loamy soil,25,75
4406,redonion,may,uttar pradesh,12,25,6.25,loamy soil,25,75
4407,redonion,october,uttar pradesh,12,25,6.25,loamy soil,25,75
4408,redonion,may,bihar,12,25,6.25,loamy soil,25,75
4409,redonion,october,bihar,12,25,6.25,loamy soil,25,75
4410,redonion,june,west bengal,12,25,6.25,loamy soil,25,75
4411,redonion,august,west bengal,12,25,6.25,loamy soil,25,75
4412,redonion,june,odisha,12,25,6.25,loamy soil,25,75
4413,redonion,august,odisha,12,25,6.25,loamy soil,25,75
4414,yellowonion,may,maharashtra,12,25,6.25,loamy soil,25,75
4415,yellowonion,august,maharashtra,12,25,6.25,loamy soil,25,75
4416,yellowonion,october,maharashtra,12,25,6.25,loamy soil,25,75
4417,yellowonion,may,gujrat,12,25,6.25,loamy soil,25,75
4418,yellowonion,august,gujrat,12,25,6.25,loamy soil,25,75
4419,yellowonion,october,gujrat,12,25,6.25,loamy soil,25,75
4420,yellowonion,march,tamil nadu,12,25,6.25,loamy soil,25,75
4421,yellowonion,may,tamil nadu,12,25,6.25,loamy soil,25,75
4422,yellowonion,september,tamil nadu,12,25,6.25,loamy soil,25,75
4423,yellowonion,march,karnataka,12,25,6.25,loamy soil,25,75
4424,yellowonion,may,karnataka,12,25,6.25,loamy soil,25,75
4425,yellowonion,september,karnataka,12,25,6.25,loamy soil,25,75
4426,yellowonion,march,andhra pradesh,12,25,6.25,loamy soil,25,75
4427,yellowonion,may,andhra pradesh,12,25,6.25,loamy soil,25,75
4428,yellowonion,september,andhra pradesh,12,25,6.25,loamy soil,25,75
4429,yellowonion,may,rajasthan,12,25,6.25,loamy soil,25,75
4430,yellowonion,october,rajasthan,12,25,6.25,loamy soil,25,75
4431,yellowonion,may,haryana,12,25,6.25,loamy soil,25,75
4432,yellowonion,october,haryana,12,25,6.25,loamy soil,25,75
4433,yellowonion,may,punjab,12,25,6.25,loamy soil,25,75
4434,yellowonion,october,punjab,12,25,6.25,loamy soil,25,75
4435,yellowonion,may,uttar pradesh,12,25,6.25,loamy soil,25,75
4436,yellowonion,october,uttar pradesh,12,25,6.25,loamy soil,25,75
4437,yellowonion,may,bihar,12,25,6.25,loamy soil,25,75
4438,yellowonion,october,bihar,12,25,6.25,loamy soil,25,75
4439,yellowonion,june,west bengal,12,25,6.25,loamy soil,25,75
4440,yellowonion,august,west bengal,12,25,6.25,loamy soil,25,75
4441,yellowonion,june,odisha,12,25,6.25,loamy soil,25,75
4442,yellowonion,august,odisha,12,25,6.25,loamy soil,25,75
4443,whiteonion,may,maharashtra,12,25,6.25,loamy soil,25,75
4444,whiteonion,august,maharashtra,12,25,6.25,loamy soil,25,75
4445,whiteonion,october,maharashtra,12,25,6.25,loamy soil,25,75
4446,whiteonion,may,gujrat,12,25,6.25,loamy soil,25,75
4447,whiteonion,august,gujrat,12,25,6.25,loamy soil,25,75
4448,whiteonion,october,gujrat,12,25,6.25,loamy soil,25,75
4449,whiteonion,march,tamil nadu,12,25,6.25,loamy soil,25,75
4450,whiteonion,may,tamil nadu,12,25,6.25,loamy soil,25,75
4451,whiteonion,september,tamil nadu,12,25,6.25,loamy soil,25,75
4452,whiteonion,march,karnataka,12,25,6.25,loamy soil,25,75
4453,whiteonion,may,karnataka,12,25,6.25,loamy soil,25,75
4454,whiteonion,september,karnataka,12,25,6.25,loamy soil,25,75
4455,whiteonion,march,andhra pradesh,12,25,6.25,loamy soil,25,75
4456,whiteonion,may,andhra pradesh,12,25,6.25,loamy soil,25,75
4457,whiteonion,september,andhra pradesh,12,25,6.25,loamy soil,25,75
4458,whiteonion,may,rajasthan,12,25,6.25,loamy soil,25,75
4459,whiteonion,october,rajasthan,12,25,6.25,loamy soil,25,75
4460,whiteonion,may,haryana,12,25,6.25,loamy soil,25,75
4461,whiteonion,october,haryana,12,25,6.25,loamy soil,25,75
4462,whiteonion,may,punjab,12,25,6.25,loamy soil,25,75
4463,whiteonion,october,punjab,12,25,6.25,loamy soil,25,75
4464,whiteonion,may,uttar pradesh,12,25,6.25,loamy soil,25,75
4465,whiteonion,october,uttar pradesh,12,25,6.25,loamy soil,25,75
4466,whiteonion,may,bihar,12,25,6.25,loamy soil,25,75
4467,whiteonion,october,bihar,12,25,6.25,loamy soil,25,75
4468,whiteonion,june,west bengal,12,25,6.25,loamy soil,25,75
4469,whiteonion,august,west bengal,12,25,6.25,loamy soil,25,75
4470,whiteonion,june,odisha,12,25,6.25,loamy soil,25,75
4471,whiteonion,august,odisha,12,25,6.25,loamy soil,25,75
4472,pea,november,haryana,10,30,7,loamy soil,20,55
4473,pea,december,haryana,10,30,7,loamy soil,20,55
4474,pea,september,punjab,10,30,7,loamy soil,20,55
4475,pea,october,punjab,10,30,7,loamy soil,20,55
4476,pea,august,karnataka,10,30,7,loamy soil,20,55
4477,pea,september,karnataka,10,30,7,loamy soil,20,55
4478,pea,october,karnataka,10,30,7,loamy soil,20,55
4479,pea,november,karnataka,10,30,7,loamy soil,20,55
4480,pea,december,karnataka,10,30,7,loamy soil,20,55
4481,pea,october,uttarakhand,10,30,7,loamy soil,20,55
4482,pea,april,uttar pradesh,10,30,7,loamy soil,20,55
4483,pea,may,uttar pradesh,10,30,7,loamy soil,20,55
4484,pea,june,uttar pradesh,10,30,7,loamy soil,20,55
4485,pea,july,uttar pradesh,10,30,7,loamy soil,20,55
4486,pea,october,rajasthan,10,30,7,loamy soil,20,55
4487,pea,october,madhya pradesh,10,30,7,loamy soil,20,55
4488,pea,october,west bengal,10,30,7,loamy soil,20,55
4489,pea,november,west bengal,10,30,7,loamy soil,20,55
4490,pea,january,andhra pradesh,10,30,7,loamy soil,20,55
4491,pea,february,andhra pradesh,10,30,7,loamy soil,20,55
4492,pea,march,andhra pradesh,10,30,7,loamy soil,20,55
4493,pea,april,chhattisgarh,10,30,7,loamy soil,20,55
4494,pea,may,andhra pradesh,10,30,7,loamy soil,20,55
4495,pea,june,andhra pradesh,10,30,7,loamy soil,20,55
4496,pea,july,andhra pradesh,10,30,7,loamy soil,20,55
4497,pea,august,andhra pradesh,10,30,7,loamy soil,20,55
4498,pea,september,andhra pradesh,10,30,7,loamy soil,20,55
4499,pea,october,andhra pradesh,10,30,7,loamy soil,20,55
4500,pea,november,andhra pradesh,10,30,7,loamy soil,20,55
4501,pea,december,andhra pradesh,10,30,7,loamy soil,20,55
4502,pigeonpea,june,maharashtra,17,32,6,loamy soil,60,100
4503,pigeonpea,july,maharashtra,17,32,6,loamy soil,60,100
4504,pigeonpea,august,maharashtra,17,32,6,loamy soil,60,100
4505,pigeonpea,september,maharashtra,17,32,6,loamy soil,60,100
4506,pigeonpea,october,uttar pradesh,17,32,6,loamy soil,60,100
4507,pigeonpea,november,uttar pradesh,17,32,6,loamy soil,60,100
4508,pigeonpea,december,uttar pradesh,17,32,6,loamy soil,60,100
4509,pigeonpea,january,uttar pradesh,17,32,6,loamy soil,60,100
4510,pigeonpea,february,karnataka,17,32,6,loamy soil,60,100
4511,pigeonpea,march,karnataka,17,32,6,loamy soil,60,100
4512,pigeonpea,april,karnataka,17,32,6,loamy soil,60,100
4513,pigeonpea,may,karnataka,17,32,6,loamy soil,60,100
4514,pigeonpea,june,madhya pradesh,17,32,6,loamy soil,60,100
4515,pigeonpea,july,madhya pradesh,17,32,6,loamy soil,60,100
4516,pigeonpea,august,madhya pradesh,17,32,6,loamy soil,60,100
4517,pigeonpea,september,madhya pradesh,17,32,6,loamy soil,60,100
4518,pigeonpea,october,gujrat,17,32,6,loamy soil,60,100
4519,pigeonpea,november,gujrat,17,32,6,loamy soil,60,100
4520,pigeonpea,december,gujrat,17,32,6,loamy soil,60,100
4521,pigeonpea,january,gujrat,17,32,6,loamy soil,60,100
4522,pigeonpea,february,rajasthan,17,32,6,loamy soil,60,100
4523,pigeonpea,march,rajasthan,17,32,6,loamy soil,60,100
4524,pigeonpea,april,rajasthan,17,32,6,loamy soil,60,100
4525,pigeonpea,may,rajasthan,17,32,6,loamy soil,60,100
4526,pigeonpea,june,haryana,17,32,6,loamy soil,60,100
4527,pigeonpea,july,haryana,17,32,6,loamy soil,60,100
4528,pigeonpea,august,haryana,17,32,6,loamy soil,60,100
4529,pigeonpea,september,haryana,17,32,6,loamy soil,60,100
4530,pigeonpea,october,punjab,17,32,6,loamy soil,60,100
4531,pigeonpea,november,punjab,17,32,6,loamy soil,60,100
4532,pigeonpea,december,punjab,17,32,6,loamy soil,60,100
4533,pigeonpea,january,punjab,17,32,6,loamy soil,60,100
4534,pigeonpea,february,tamil nadu,17,32,6,loamy soil,60,100
4535,pigeonpea,march,tamil nadu,17,32,6,loamy soil,60,100
4536,pigeonpea,april,tamil nadu,17,32,6,loamy soil,60,100
4537,pigeonpea,may,tamil nadu,17,32,6,loamy soil,60,100
4538,pigeonpea,june,odisha,17,32,6,loamy soil,60,100
4539,pigeonpea,july,odisha,17,32,6,loamy soil,60,100
4540,pigeonpea,august,odisha,17,32,6,loamy soil,60,100
4541,pigeonpea,september,odisha,17,32,6,loamy soil,60,100
4542,pigeonpea,october,bihar,17,32,6,loamy soil,60,100
4543,pigeonpea,november,bihar,17,32,6,loamy soil,60,100
4544,pigeonpea,december,bihar,17,32,6,loamy soil,60,100
4545,pigeonpea,january,bihar,17,32,6,loamy soil,60,100
4546,pigeonpea,february,jharkhand,17,32,6,loamy soil,60,100
4547,pigeonpea,march,jharkhand,17,32,6,loamy soil,60,100
4548,pigeonpea,april,jharkhand,17,32,6,loamy soil,60,100
4549,pigeonpea,may,jharkhand,17,32,6,loamy soil,60,100
4550,potato,october,uttar pradesh,15,20,5.3,sandy soil,98,252
4551,potato,november,uttar pradesh,15,20,5.3,sandy soil,98,252
4552,potato,december,uttar pradesh,15,20,5.3,sandy soil,98,252
4553,potato,january,west bengal,15,20,5.3,sandy soil,98,252
4554,potato,february,west bengal,15,20,5.3,sandy soil,98,252
4555,potato,march,west bengal,15,20,5.3,sandy soil,98,252
4556,potato,april,bihar,15,20,5.3,sandy soil,98,252
4557,potato,may,bihar,15,20,5.3,sandy soil,98,252
4558,potato,june,bihar,15,20,5.3,sandy soil,98,252
4559,potato,july,gujrat,15,20,5.3,sandy soil,98,252
4560,potato,august,gujrat,15,20,5.3,sandy soil,98,252
4561,potato,september,gujrat,15,20,5.3,sandy soil,98,252
4562,potato,october,madhya pradesh,15,20,5.3,sandy soil,98,252
4563,potato,november,madhya pradesh,15,20,5.3,sandy soil,98,252
4564,potato,december,madhya pradesh,15,20,5.3,sandy soil,98,252
4565,potato,january,punjab,15,20,5.3,sandy soil,98,252
4566,potato,february,punjab,15,20,5.3,sandy soil,98,252
4567,potato,march,punjab,15,20,5.3,sandy soil,98,252
4568,potato,april,assam,15,20,5.3,sandy soil,98,252
4569,potato,may,assam,15,20,5.3,sandy soil,98,252
4570,potato,june,assam,15,20,5.3,sandy soil,98,252
4571,potato,july,haryana,15,20,5.3,sandy soil,98,252
4572,potato,august,haryana,15,20,5.3,sandy soil,98,252
4573,potato,september,haryana,15,20,5.3,sandy soil,98,252
4574,potato,october,jharkhand,15,20,5.3,sandy soil,98,252
4575,potato,november,jharkhand,15,20,5.3,sandy soil,98,252
4576,potato,december,jharkhand,15,20,5.3,sandy soil,98,252
4577,potato,january,chattisgarh,15,20,5.3,sandy soil,98,252
4578,potato,february,chattisgarh,15,20,5.3,sandy soil,98,252
4579,potato,march,chattisgarh,15,20,5.3,sandy soil,98,252
